id,label,freq,threshold,tp,fn,fp,precision,recall,f1
0,bowl,0.12,0.59,22,197,148,0.12941176470588237,0.1004566210045662,0.11311053984575835
0,bowl,0.12,0.6,22,197,147,0.1301775147928994,0.1004566210045662,0.1134020618556701
0,bowl,0.12,0.61,21,198,145,0.12650602409638553,0.0958904109589041,0.10909090909090909
0,bowl,0.12,0.62,21,198,141,0.12962962962962962,0.0958904109589041,0.11023622047244094
0,bowl,0.12,0.63,21,198,139,0.13125,0.0958904109589041,0.11081794195250659
0,bowl,0.12,0.64,21,198,139,0.13125,0.0958904109589041,0.11081794195250659
0,bowl,0.12,0.65,21,198,138,0.1320754716981132,0.0958904109589041,0.1111111111111111
0,bowl,0.12,0.66,21,198,137,0.13291139240506328,0.0958904109589041,0.11140583554376658
0,bowl,0.12,0.67,20,199,136,0.1282051282051282,0.091324200913242,0.10666666666666667
0,bowl,0.12,0.68,19,200,133,0.125,0.0867579908675799,0.10242587601078167
0,bowl,0.12,0.69,19,200,130,0.12751677852348994,0.0867579908675799,0.10326086956521739
0,bowl,0.12,0.7,18,201,128,0.1232876712328767,0.0821917808219178,0.09863013698630137
0,bowl,0.12,0.71,18,201,125,0.1258741258741259,0.0821917808219178,0.09944751381215469
0,bowl,0.12,0.72,18,201,124,0.1267605633802817,0.0821917808219178,0.0997229916897507
0,bowl,0.12,0.73,18,201,124,0.1267605633802817,0.0821917808219178,0.0997229916897507
0,bowl,0.12,0.74,18,201,123,0.1276595744680851,0.0821917808219178,0.1
